Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code,Purchase Unit Code,Cost,Price,Alert Quantity,Tax Rate,Tax Method,Image,Sub category Code,Product Variants,Product Custom Field 1,Product Custom Field 2,Product Custom Field 3,Product Custom Field 4,Product Custom Field 5,Product Custom Field 6,HSN Code,Secondary Name,Supplier Name,Supplier Part No.,Supplier Price,Quantity,Details,Product Details
SOYA CHURA,8906032010999,code128,NUTRELA,C1,1111,1111,1111,45,45,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SOYA MINI CHUNKS,8906032011019,code128,NUTRELA,C1,1111,1111,1111,45,45,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SOYA BARI,8906032016571,code128,NUTRELA,C1,1111,1111,1111,45,45,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOOTHPASTE,8906032016571,code128,PATANJALI,C1,1111,1111,1111,45,45,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MAAGIE MASALA 4 PACK,8901058851311,code128,NESTLE,C1,1111,1111,1111,46,46,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ALL-IN-ONE,8904063200020,code128,HALDIRAM,C1,1111,1111,1111,46,46,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BHUJIA,8904063200051,code128,HALDIRAM,C1,1111,1111,1111,46,46,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SALTED PEANUT,8904063253842,code128,HALDIRAM,C1,1111,1111,1111,46,46,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VIM BAR COMBO,8901030670183,code128,HUL,C1,1111,1111,1111,48,48,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALAYA GENTLE BABY SOAP,8901138511838,code128,HIMALAYA,C1,1111,1111,1111,48,48,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EXO DISH WASHER,8902102199427,code128,JYOTHY LABROTRIES,C1,1111,1111,1111,48,48,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AJWAIN,8906128400000,code128,GREENS,C1,1111,1111,1111,48,48,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EZEE,8901023005800,code128,GODREJ,C1,1111,1111,1111,49,49,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EZEE LIQUID WINTER AND CHIFFON,8901023005800,code128,GODREJ,C1,1111,1111,1111,49,49,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN FRESH TOMATO SAUCE (REFFIL),8901030717376,code128,HUL,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KETCHUP,8901030794193,code128,HUL,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALYA COMPLETE CARE TOOTHPASTE,8901138836092,code128,HIMALAYA,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HANDWASH REFILL,8901138844745,code128,HIMALAYA,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
ODOMOS MOSQUITO REPELLENT,8901207500046,code128,DABUR,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE CIBACA VEDSHAKTI TOOTHPASTE,8901314311948,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CLASSIC SALTED COMBO,8901512540102,code128,ACT II,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
EVERYUTH TUSLI TURMERIC FACE WASH,8901548146767,code128,ZYDUS WELNESS,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GINGER ALE,8901764211256,code128,SCHWEPPS,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TONIC WATER ,8901764241253,code128,SCHWEPPS,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOPS PLAIN NOODLES,8904288627060,code128,TOPS,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VI-JOHN SHAVING CREAM,8906010080433,code128,MAJA HEALTH CARE,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DAL CHINI,8906128400239,code128,GREENS,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
BLACK CURRENT SODA,8908004804339,code128,CATCH,C1,1111,1111,1111,50,50,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY SOAP,8901012116647,code128,JHONSON & JHONSON,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PEPSODENT GERMICHECK+ TOOTHPASTE,8901030739057,code128,HUL,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DABUR RED TOOTHPASTE,8901207027253,code128,DABUR,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOOTHPASTE,8901314010520,code128,COLGATE,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE AMINO SHAKTI TOOTHPASTE,8901314010520,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE SWARNA VEDSHAKTI TOOTHPASTE,8901314308085,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JAL JEERA,8902167000010,code128,MDH,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PAPAD,8904063251046,code128,HALDIRAM,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOPS PREMIUM VINEGAR,8904288601275,code128,TOPS,C1,1111,1111,1111,52,52,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHANA DAL ,8904043926629,code128,TATA SAMPANN,C1,1111,1111,1111,53,53,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
FAIR & LOVELY,8901030732423,code128,FAIR & LOVELY,C1,1111,1111,1111,54,54,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GLOW & LOVELY ORIGINAL,8901030821516,code128,HUL,C1,1111,1111,1111,54,54,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SABJI MASALA,8901786131006,code128,EVEREST,C1,1111,1111,1111,54,54,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOPS GREEN CHILLI SAUCE,8904288601367,code128,TOPS,C1,1111,1111,1111,54,54,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TOPS SOYA SAUCE,8904288601428,code128,TOPS,C1,1111,1111,1111,54,54,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
AER POCKET BATHROOM FRESHNER,8901023014512,code128,GODREJ,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KNORR HOT & SOUR VEGETABLE SOUP ,8901030516269,code128,HUL,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KNORR MIXED VEGETABLE SOUP ,8901030516276,code128,HUL,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KNORR THICK TOMATO SOUP ,8901030516306,code128,HUL,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LUX BATH SOAP,8901030682339,code128,HUL,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE ACTIVE SALT TOOTHPASTE,8901314009586,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLGATE CIBACA TOOTHPASTE,8901314081018,code128,COLGATE -PALMOLIVE,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
DETTOL ANTISEPTIC LIQUID,8901396350200,code128,RECKITT BENCKISER,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GARNIER PURE ACTIVE PURE NEEM FACE WASH,8901526207480,code128,L'OREL,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TISSUE PAPER 2 PLY,8906083862547,code128,CLARET,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SHAKKAR,8906128400994,code128,GREENS,C1,1111,1111,1111,55,55,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
LIRIL BATH SOAP,8901030724350,code128,HUL,C1,1111,1111,1111,57,57,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
COLIN,8901396465003,code128,COLIN,C1,1111,1111,1111,58,58,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MOOV PAIN RELIEF BALM,8901177100857,code128,RECKITT BENCKISER,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
VANISH LIQUID,8901396040606,code128,RECKITT BENCKISER,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SHOW POLISH BLACK,8901396051008,code128,CHERRY,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SHOW POLISH DARK TAN,8901396053002,code128,CHERRY,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GARNIER LIGHT COMPLETE SERUM,8901526553419,code128,L'OREL,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RAITA MASALA,8902167000355,code128,MDH,C1,1111,1111,1111,59,59,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SUGAR,808042000022,code128,GREENS,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
OLD SPICE MUSK SHAVING CREAM,4902430649568,code128,RUBICON FORMULATIONS,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
GILLETTE VECTOR RAZOR,4902430787154,code128,P&G,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HIMALYA SPARKLING WHITE TOOTHPASTE,8901138836115,code128,HIMALAYA,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MOUNTAIN DEW 1.25L,8902080364565,code128,PEPSICO,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SAUNDARYA FACE WASH,8904109450426,code128,PATANJALI,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TENDER COCONUT WATER,8906009300603,code128,SHAKTI COCO,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TISSUE PAPER 1 PLY,8907250322017,code128,PASEO,C1,1111,1111,1111,60,60,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KALA CHANA,8904043926308,code128,TATA SAMPANN,C1,1111,1111,1111,61,61,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
JOHNSONS BABY SOAP,8901012116654,code128,JHONSON & JHONSON,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HONEY,8901207005374,code128,DABUR,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
HONEY,8901207005374,code128,DABUR,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHANNA MASALA,8902167000089,code128,MDH,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
SAMBHAR MASALA,8902167000270,code128,MDH,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
TURMERIC POWDER,8904043927213,code128,TATA SAMPANN,C1,1111,1111,1111,62,62,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
CHUNKY CHAAT,8902167000065,code128,MDH,C1,1111,1111,1111,63,63,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
PAV BHAJI,8902167000256,code128,MDH,C1,1111,1111,1111,64,64,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
MIXED FRUIT JAM,8901030534966,code128,HUL,C1,1111,1111,1111,65,65,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
KISSAN MIXED FRUIT JAM,8901030534966,code128,HUL,C1,1111,1111,1111,65,65,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
RIN POWDER,8901030752384,code128,HUL,C1,1111,1111,1111,65,65,30,No Tax,Exclusive,6577689ff60069c327a2bb71397d141c.png,,,,,,,,,,,Mr Demo Supplier,,,500,<p>product details on invoice </p>,<p>this is product added for demo purpose</p>
